ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,HIGH_VALUE,PREDICTED_HIGH_VALUE,PRODUCTLINE_DECODED,COUNTRY_DECODED,DEALSIZE_DECODED,CUSTOMERNAME_DECODED
10211,0.3406593406593407,1.0,12,0.2615974065983514,2004-01-15,Shipped,1,1,2004,1,102,S32_4485,9,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,6,EMEA,Perrier,Dominique,1,0,1,Motorcycles,France,Medium,Auto Canal Petit
10276,0.3516483516483517,1.0,13,0.2810530657680836,2004-08-02,Shipped,3,8,2004,1,102,S32_4485,61,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,18,,Barajas,Miguel,1,0,1,Motorcycles,USA,Medium,Online Mini Collectables
10299,0.3516483516483517,1.0,7,0.2867527849730933,2004-09-30,Shipped,3,9,2004,1,102,S32_4485,84,90-224 8555,Keskuskatu 45,,Helsinki,,21240,5,EMEA,Karttunen,Matti,1,0,1,Motorcycles,Finland,Medium,"Toys of Finland, Co."
10355,0.3736263736263737,1.0,5,0.2826823972642525,2004-12-07,Shipped,4,12,2004,1,102,S32_4485,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,0,1,Motorcycles,Spain,Medium,Euro Shopping Channel
10375,0.3846153846153846,1.0,15,0.3102604504042816,2005-02-03,Shipped,1,2,2005,1,102,S32_4485,44,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,6,EMEA,Labrune,Janine,1,1,1,Motorcycles,France,Medium,La Rochelle Gifts
10403,0.4285714285714286,1.0,5,0.3461057433199982,2005-04-08,Shipped,2,4,2005,1,102,S32_4485,86,(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,17,EMEA,Devon,Elizabeth,1,1,1,Motorcycles,UK,Medium,"UK Collectables, Ltd."
10127,0.4395604395604396,1.0,9,0.4186771681101006,2003-06-03,Shipped,2,6,2003,5,115,S50_1392,58,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,18,,Young,Jeff,1,1,1,Trucks and Buses,USA,Medium,Muscle Machine Inc
10141,0.4175824175824176,1.0,3,0.368975204897994,2003-08-01,Shipped,3,8,2003,5,115,S50_1392,77,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,5,EMEA,Suominen,Kalle,1,1,1,Trucks and Buses,Finland,Medium,Suominen Souveniers
10165,0.4615384615384615,0.9305251641137856,10,0.2995462723527591,2003-10-22,Shipped,4,10,2003,5,115,S50_1392,31,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,13,Japan,Natividad,Eric,1,1,1,Trucks and Buses,Singapore,Medium,"Dragon Souveniers, Ltd."
10184,0.4285714285714286,1.0,4,0.328371322883358,2003-11-14,Shipped,4,11,2003,5,115,S50_1392,41,(95) 555 82 82,"C/ Romero, 33",,Sevilla,,41101,14,EMEA,Roel,Jose Pedro,1,1,1,Trucks and Buses,Spain,Medium,"Iberia Gift Imports, Corp."
10195,0.4725274725274726,1.0,4,0.3440301102813318,2003-11-25,Shipped,4,11,2003,5,115,S50_1392,53,9145554562,3758 North Pendale Street,,White Plains,NY,24067,18,,Frick,Steve,1,1,1,Trucks and Buses,USA,Medium,Mini Classics
10282,0.3516483516483517,1.0,12,0.2815001025684764,2004-08-20,Shipped,3,8,2004,5,115,S50_1392,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1,0,1,Trucks and Buses,USA,Medium,Mini Gifts Distributors Ltd.
10292,0.3846153846153846,1.0,6,0.3309403139698266,2004-09-08,Shipped,3,9,2004,5,115,S50_1392,45,2125557818,897 Long Airport Avenue,,NYC,NY,10022,18,,Yu,Kwai,1,1,1,Trucks and Buses,USA,Medium,Land of Toys Inc.
10305,0.3956043956043956,1.0,3,0.3041166354304604,2004-10-13,Shipped,4,10,2004,5,115,S50_1392,48,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,18,,Hernandez,Marta,1,1,1,Trucks and Buses,USA,Medium,Marta's Replicas Co.
10325,0.3516483516483517,1.0,4,0.3461807396253273,2004-11-05,Shipped,4,11,2004,5,115,S50_1392,11,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,11,EMEA,Bergulfsen,Jonas,1,1,1,Trucks and Buses,Norway,Medium,Baane Mini Imports
10359,0.4395604395604396,1.0,2,0.324584744722135,2004-12-15,Shipped,4,12,2004,5,115,S50_1392,66,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,6,EMEA,Henriot,Paul,1,1,1,Trucks and Buses,France,Medium,Reims Collectables
10395,0.4395604395604396,1.0,4,0.3831303898999094,2005-03-17,Shipped,1,3,2005,5,115,S50_1392,46,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,6,EMEA,Da Cunha,Daniel,1,1,1,Trucks and Buses,France,Medium,Lyon Souveniers
10325,0.4175824175824176,1.0,7,0.4007765793891037,2004-11-05,Shipped,4,11,2004,4,58,S50_1514,11,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,11,EMEA,Bergulfsen,Jonas,1,1,1,Trains,Norway,Medium,Baane Mini Imports
10350,0.4175824175824176,1.0,17,0.4417980878883173,2004-12-02,Shipped,4,12,2004,4,58,S50_1514,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,1,1,Trains,Spain,Medium,Euro Shopping Channel
10395,0.4285714285714286,1.0,3,0.6245957000647763,2005-03-17,Shipped,1,3,2005,4,58,S50_1514,46,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,6,EMEA,Da Cunha,Daniel,0,1,1,Trains,France,Large,Lyon Souveniers
10341,0.3516483516483517,1.0,3,0.3088252269924937,2004-11-24,Shipped,4,11,2004,1,81,S50_4713,70,6562-9555,Geislweg 14,,Salzburg,,5020,1,EMEA,Pipps,Georg,1,1,1,Motorcycles,Austria,Medium,Salzburg Collectables
10365,0.4175824175824176,1.0,2,0.3310270744014817,2005-01-07,Shipped,1,1,2005,1,81,S50_4713,54,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,18,,Tam,Wing C,1,1,1,Motorcycles,USA,Medium,Mini Creations Ltd.
10375,0.4725274725274726,1.0,8,0.3620799563550914,2005-02-03,Shipped,1,2,2005,1,81,S50_4713,44,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,6,EMEA,Labrune,Janine,1,1,1,Motorcycles,France,Medium,La Rochelle Gifts
10373,0.4175824175824176,1.0,14,0.3048224830100282,2005-01-31,Shipped,1,1,2005,3,66,S700_1138,63,981-443655,Torikatu 38,,Oulu,,90110,5,EMEA,Koskitalo,Pirkko,1,1,1,Ships,Finland,Medium,"Oulu Toy Supplies, Inc."
10156,0.4615384615384615,1.0,2,0.3288036545258432,2003-10-08,Shipped,4,10,2003,2,91,S700_1691,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,1,1,Planes,Spain,Medium,Euro Shopping Channel
10296,0.3956043956043956,1.0,2,0.2804619184201956,2004-09-15,Shipped,3,9,2004,2,91,S700_1691,12,+49 89 61 08 9555,Hansastr. 15,,Munich,,80686,7,EMEA,Donnermeyer,Michael,1,0,1,Planes,Germany,Medium,"Bavarian Collectables Imports, Co."
10353,0.3626373626373627,1.0,9,0.3354055351684881,2004-12-04,Shipped,4,12,2004,2,91,S700_1691,36,2035554407,2440 Pompton St.,,Glendale,CT,97561,18,,Lewis,Dan,1,1,1,Planes,USA,Medium,Gift Ideas Corp.
10388,0.4395604395604396,1.0,2,0.7047057240562415,2005-03-03,Shipped,1,3,2005,2,91,S700_1691,34,5085552555,1785 First Street,,New Bedford,MA,50553,18,,Benitez,Violeta,0,1,1,Planes,USA,Large,FunGiftIdeas.com
10196,0.4835164835164836,0.9234135667396062,2,0.3115927377107158,2003-11-26,Shipped,4,11,2003,3,86,S700_1938,78,2035559545,567 North Pendale Street,,New Haven,CT,97823,18,,Murphy,Leslie,1,1,1,Ships,USA,Medium,Super Scale Inc.
10248,0.3736263736263737,1.0,13,0.2702124233585551,2004-05-07,Cancelled,2,5,2004,3,86,S700_1938,45,2125557818,897 Long Airport Avenue,,NYC,NY,10022,18,,Yu,Kwai,1,0,1,Ships,USA,Medium,Land of Toys Inc.
10372,0.4175824175824176,1.0,2,0.2951817814857651,2005-01-26,Shipped,1,1,2005,3,86,S700_1938,82,+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,10,Japan,Shimamura,Akiko,1,0,1,Ships,Japan,Medium,"Tokyo Collectables, Ltd"
10384,0.4725274725274726,1.0,1,0.4349278381138577,2005-02-23,Shipped,1,2,2005,3,86,S700_1938,23,6505551386,7734 Strong St.,,San Francisco,CA,,18,,Brown,Julie,1,1,1,Ships,USA,Medium,Corporate Gift Ideas Co.
10328,0.3846153846153846,1.0,9,0.2701668373690414,2004-11-12,Shipped,4,11,2004,3,90,S700_2047,67,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,9,EMEA,Rovelli,Giovanni,1,0,1,Ships,Italy,Medium,Rovelli Gifts
10131,0.3736263736263737,1.0,1,0.2900937968497141,2003-06-16,Shipped,2,6,2003,2,99,S700_2466,36,2035554407,2440 Pompton St.,,Glendale,CT,97561,18,,Lewis,Dan,1,0,1,Planes,USA,Medium,Gift Ideas Corp.
10198,0.3956043956043956,1.0,1,0.315604304787926,2003-11-27,Shipped,4,11,2003,2,99,S700_2466,25,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,12,Japan,Cruz,Arnold,1,1,1,Planes,Philippines,Medium,Cruz & Sons Co.
10275,0.3626373626373627,1.0,16,0.2933965753157749,2004-07-23,Shipped,3,7,2004,2,99,S700_2466,44,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,6,EMEA,Labrune,Janine,1,0,1,Planes,France,Medium,La Rochelle Gifts
10284,0.4285714285714286,1.0,8,0.3010748735172606,2004-08-21,Shipped,3,8,2004,2,99,S700_2466,59,+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,11,EMEA,Klaeboe,Jan,1,1,1,Planes,Norway,Medium,"Norway Gifts By Mail, Co."
10352,0.4725274725274726,1.0,2,0.327421369682523,2004-12-03,Shipped,4,12,2004,2,99,S700_2466,10,6175558428,16780 Pompton St.,,Brickhaven,MA,58339,18,,Taylor,Leslie,1,1,1,Planes,USA,Medium,Auto-Moto Classics Inc.
10401,0.8681318681318683,0.8461433260393874,10,0.5192111859195173,2005-04-03,On Hold,2,4,2005,2,99,S700_2466,80,2015559350,7476 Moss Rd.,,Newark,NJ,94019,18,,Brown,William,0,1,1,Planes,USA,Large,Tekni Collectables Inc.
10103,0.3956043956043956,1.0,6,0.2925363235781767,2003-01-29,Shipped,1,1,2003,0,101,S700_2824,11,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,11,EMEA,Bergulfsen,Jonas,1,0,1,Classic Cars,Norway,Medium,Baane Mini Imports
10114,0.3956043956043956,1.0,10,0.3143999523552884,2003-04-01,Shipped,2,4,2003,0,101,S700_2824,43,(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,6,EMEA,Bertrand,Marie,1,1,1,Classic Cars,France,Medium,"La Corne D'abondance, Co."
10126,0.4285714285714286,1.0,6,0.3025637707554113,2003-05-28,Shipped,2,5,2003,0,101,S700_2824,24,(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,14,EMEA,Sommer,Mart¡n,1,1,1,Classic Cars,Spain,Medium,"Corrida Auto Replicas, Ltd"
10140,0.3296703296703297,1.0,6,0.2670949298821309,2003-07-24,Shipped,3,7,2003,0,101,S700_2824,79,6505556809,9408 Furth Circle,,Burlingame,CA,94217,18,,Hirano,Juri,1,0,1,Classic Cars,USA,Medium,Technics Stores Inc.
10229,0.4835164835164836,1.0,11,0.3773247935579645,2004-03-11,Shipped,1,3,2004,0,101,S700_2824,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1,1,1,Classic Cars,USA,Medium,Mini Gifts Distributors Ltd.
10245,0.4175824175824176,1.0,4,0.304887185704822,2004-05-04,Shipped,2,5,2004,0,101,S700_2824,78,2035559545,567 North Pendale Street,,New Haven,CT,97823,18,,Murphy,Leslie,1,1,1,Classic Cars,USA,Medium,Super Scale Inc.
10304,0.3736263736263737,1.0,1,0.2739475334671013,2004-10-11,Shipped,4,10,2004,0,101,S700_2824,8,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,6,EMEA,Tonini,Daniel,1,0,1,Classic Cars,France,Medium,Auto Assoc. & Cie.
10336,0.4395604395604396,1.0,2,0.6673693281286879,2004-11-20,Shipped,4,11,2004,0,101,S700_2824,43,(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,6,EMEA,Bertrand,Marie,0,1,1,Classic Cars,France,Large,"La Corne D'abondance, Co."
10250,0.4175824175824176,1.0,3,0.4098026053128266,2004-05-11,Shipped,2,5,2004,2,118,S700_2834,81,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,18,,Frick,Sue,1,1,1,Planes,USA,Medium,The Sharp Gifts Warehouse
10263,0.4505494505494506,1.0,9,0.3663812150430824,2004-06-28,Shipped,2,6,2004,2,118,S700_2834,35,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,18,,King,Julie,1,1,1,Planes,USA,Medium,Gift Depot Inc.
10275,0.4615384615384615,1.0,8,0.4335514353337006,2004-07-23,Shipped,3,7,2004,2,118,S700_2834,44,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,6,EMEA,Labrune,Janine,1,1,1,Planes,France,Medium,La Rochelle Gifts
10285,0.4285714285714286,1.0,13,0.3610608889120904,2004-08-27,Shipped,3,8,2004,2,118,S700_2834,48,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,18,,Hernandez,Marta,1,1,1,Planes,USA,Medium,Marta's Replicas Co.
10318,0.4835164835164836,1.0,8,0.4879811068131203,2004-11-02,Shipped,4,11,2004,2,118,S700_2834,28,2155551555,7586 Pompton St.,,Allentown,PA,70267,18,,Yu,Kyung,0,1,1,Planes,USA,Large,Diecast Classics Inc.
10388,0.4835164835164836,1.0,3,0.4905912723417304,2005-03-03,Shipped,1,3,2005,2,118,S700_2834,34,5085552555,1785 First Street,,New Bedford,MA,50553,18,,Benitez,Violeta,0,1,1,Planes,USA,Large,FunGiftIdeas.com
10416,0.3846153846153846,1.0,3,0.379444542070354,2005-05-10,Shipped,2,5,2005,2,118,S700_2834,42,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,9,EMEA,Moroni,Maurizio,1,1,1,Planes,Italy,Medium,L'ordine Souveniers
10168,0.4615384615384615,0.9452954048140044,15,0.3033578492824251,2003-10-28,Shipped,4,10,2003,2,80,S700_3167,79,6505556809,9408 Furth Circle,,Burlingame,CA,94217,18,,Hirano,Juri,1,1,1,Planes,USA,Medium,Technics Stores Inc.
10361,0.4175824175824176,1.0,10,0.332321128297356,2004-12-17,Shipped,4,12,2004,2,80,S700_3167,75,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,0,APAC,Huxley,Adrian,1,1,1,Planes,Australia,Medium,Souveniers And Things Co.
10375,0.4175824175824176,1.0,11,0.3475262615738784,2005-02-03,Shipped,1,2,2005,2,80,S700_3167,44,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,6,EMEA,Labrune,Janine,1,1,1,Planes,France,Medium,La Rochelle Gifts
10401,0.7802197802197803,0.8905908096280089,9,0.4854077041792795,2005-04-03,On Hold,2,4,2005,2,80,S700_3167,80,2015559350,7476 Moss Rd.,,Newark,NJ,94019,18,,Brown,William,0,1,1,Planes,USA,Large,Tekni Collectables Inc.
10222,0.3516483516483517,1.0,16,0.2724196675604952,2004-02-19,Shipped,1,2,2004,3,100,S700_3505,21,7605558146,361 Furth Circle,,San Diego,CA,91217,18,,Thompson,Valarie,1,0,1,Ships,USA,Medium,Collectable Mini Designs Co.
10232,0.4615384615384615,0.947483588621444,1,0.3039225273460793,2004-03-20,Shipped,1,3,2004,3,100,S700_3505,91,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,17,EMEA,Bennett,Helen,1,1,1,Ships,UK,Medium,giftsbymail.co.uk
10397,0.4615384615384615,1.0,3,0.3463439668781024,2005-03-28,Shipped,1,3,2005,3,100,S700_3505,1,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,6,EMEA,Roulet,Annette,1,1,1,Ships,France,Medium,Alpha Cognac
10294,0.4285714285714286,1.0,1,0.3095781310773661,2004-09-10,Shipped,3,9,2004,3,99,S700_3962,61,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,18,,Barajas,Miguel,1,1,1,Ships,USA,Medium,Online Mini Collectables
10386,0.4065934065934066,1.0,4,0.3628821227189543,2005-03-01,Resolved,1,3,2005,3,54,S72_3212,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,1,1,Ships,Spain,Medium,Euro Shopping Channel
