ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,Cluster,PCA1,PCA2
10229,0.2967032967032967,0.0820568927789934,2,0.0443294337705421,2004-03-11,Shipped,1,3,2004,0,35,S24_2840,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,2,0,-0.7145003902607081,0.05154891319853358
10246,0.4725274725274726,0.1256838074398249,6,0.0945026972935892,2004-05-05,Shipped,2,5,2004,0,35,S24_2840,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,2,0,-0.6491530760945972,0.20310184155737548
10259,0.2747252747252747,0.086980306345733,5,0.0403149256617505,2004-06-15,Shipped,2,6,2004,0,35,S24_2840,38,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,13,APAC,Victorino,Wendy,2,0,-0.7121648856788156,0.03130010218008139
10271,0.3516483516483517,0.2029540481400437,6,0.0811158567923492,2004-07-20,Shipped,3,7,2004,0,35,S24_2840,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,2,0,-0.5862768764906406,0.08407564237637744
10281,0.1538461538461538,0.1884573304157548,2,0.0243421831424481,2004-08-19,Shipped,3,8,2004,0,35,S24_2840,28,2155551555,7586 Pompton St.,,Allentown,PA,70267,18,,Yu,Kyung,2,0,-0.6275222665643387,-0.09552374327491883
10292,0.3626373626373627,0.0434901531728664,9,0.0507482351972366,2004-09-08,Shipped,3,9,2004,0,35,S24_2840,45,2125557818,897 Long Airport Avenue,,NYC,NY,10022,18,,Yu,Kwai,2,0,-0.7457513225893804,0.11501574579838003
10305,0.4615384615384615,0.0627735229759299,6,0.0756161277348836,2004-10-13,Shipped,4,10,2004,0,35,S24_2840,48,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,18,,Hernandez,Marta,2,0,-0.7150854260972779,0.19958635662239038
10314,0.3626373626373627,0.1401805251641138,15,0.0710215011466347,2004-10-22,Shipped,4,10,2004,0,35,S24_2840,39,86 21 3555,Smagsloget 45,,Aaarhus,,8200,4,EMEA,Ibsen,Palle,2,0,-0.6481407580031875,0.10239921684658343
10324,0.2637362637362638,1.0,9,0.2099874491477258,2004-11-05,Shipped,4,11,2004,0,35,S24_2840,88,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,18,,Frick,Michael,1,2,0.20151996742598421,-0.10928666227209138
10335,0.2967032967032967,0.1401805251641138,2,0.0546414257532901,2004-11-19,Shipped,4,11,2004,0,35,S24_2840,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,2,0,-0.6564771884484877,0.04282944287493623
10349,0.3296703296703297,0.1401805251641138,3,0.0628314634499624,2004-12-01,Shipped,4,12,2004,0,35,S24_2840,58,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,18,,Young,Jeff,2,0,-0.6523089732258376,0.07261432986075983
10358,0.3296703296703297,0.7666849015317285,4,0.1840872545249609,2004-12-10,Shipped,4,12,2004,0,35,S24_2840,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,2,2,-0.023364668839894298,-0.015252827758048981
10371,0.4285714285714286,1.0,8,0.3723103347114518,2005-01-23,Shipped,1,1,2005,0,35,S24_2840,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1,1,0.2646712139207412,0.1131302517363113
10383,0.3736263736263737,1.0,3,0.4122936590623846,2005-02-22,Shipped,1,2,2005,0,35,S24_2840,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,1,0.27642063185408894,0.09596436867990499
10394,0.4395604395604396,0.1643873085339168,6,0.0961180588897459,2005-03-15,Shipped,1,3,2005,0,35,S24_2840,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,2,0,-0.6136601990114481,0.1692903039262083
10412,0.2637362637362638,0.1256838074398249,6,0.0441132679492995,2005-05-03,Shipped,2,5,2005,0,35,S24_2840,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,2,0,-0.6750355666398146,0.015360870067820859
10425,0.2747252747252747,0.086980306345733,5,0.0403149256617505,2005-05-31,In Process,2,5,2005,0,35,S24_2840,44,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,6,EMEA,Labrune,Janine,2,0,-0.7121648856788156,0.03130010218008139
10106,0.4725274725274726,0.6537199124726478,13,0.2336054032632216,2003-02-17,Shipped,1,2,2003,2,68,S24_2841,67,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,9,EMEA,Rovelli,Giovanni,1,0,-0.10619562263762239,0.15139110098361513
10119,0.3846153846153846,0.4474835886214442,4,0.1442186304057079,2003-04-28,Shipped,2,4,2003,2,68,S24_2841,70,6562-9555,Geislweg 14,,Salzburg,,5020,1,EMEA,Pipps,Georg,2,0,-0.3339824602755856,0.08415848945591747
10131,0.3186813186813187,0.550601750547046,5,0.1373292639259684,2003-06-16,Shipped,2,6,2003,2,68,S24_2841,36,2035554407,2440 Pompton St.,,Glendale,CT,97561,18,,Lewis,Dan,2,0,-0.2424479456715538,0.003788445511925198
10143,0.2307692307692307,0.4662199124726477,8,0.0855884305699645,2003-08-10,Shipped,3,8,2003,2,68,S24_2841,54,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,18,,Tam,Wing C,2,0,-0.34300382868355184,-0.07201966568227977
10155,0.1868131868131868,0.6255470459518601,6,0.0873581963241516,2003-10-06,Shipped,4,10,2003,2,68,S24_2841,84,90-224 8555,Keskuskatu 45,,Helsinki,,21240,5,EMEA,Karttunen,Matti,2,0,-0.1949397710480878,-0.14506660219132855
10167,0.1648351648351648,0.5880743982494528,2,0.0724486367215733,2003-10-23,Cancelled,4,10,2003,2,68,S24_2841,72,0695-34 6555,?kergatan 24,,Boras,,S-844 67,15,EMEA,Larsson,Maria,2,0,-0.23610301713552195,-0.1609979368429908
10178,0.3076923076923077,0.7379649890590809,5,0.1666410551833108,2003-11-08,Shipped,4,11,2003,2,68,S24_2841,1,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,6,EMEA,Roulet,Annette,2,2,-0.057215892744906016,-0.0349734511536344
10186,0.1758241758241758,0.5787746170678337,2,0.0764866730830172,2003-11-14,Shipped,4,11,2003,2,68,S24_2841,30,(171) 555-7555,120 Hanover Sq.,,London,,WA1 1DP,17,EMEA,Hardy,Thomas,2,0,-0.24296619416531584,-0.14788345978760536
10198,0.4615384615384615,0.5599015317286651,5,0.2039039253213261,2003-11-27,Shipped,4,11,2003,2,68,S24_2841,25,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,12,Japan,Cruz,Arnold,1,0,-0.2048411583852333,0.14928412958236836
10209,0.4065934065934066,0.7567013129102844,1,0.2244668828815051,2004-01-09,Shipped,1,1,2004,2,68,S24_2841,49,2155554369,6047 Douglas Av.,,Los Angeles,CA,,18,,Chandler,Michael,1,2,-0.015573223555530702,0.06969437827640462
10222,0.2857142857142857,0.7474015317286653,5,0.1563768549637628,2004-02-19,Shipped,1,2,2004,2,68,S24_2841,21,7605558146,361 Furth Circle,,San Diego,CA,91217,18,,Thompson,Valarie,2,2,-0.052832802004393775,-0.0601683894604647
10249,0.1538461538461538,0.5599015317286651,1,0.0642813920196578,2004-05-08,Shipped,2,5,2004,2,68,S24_2841,16,6175555555,4658 Baden Av.,,Cambridge,MA,51247,18,,Tseng,Kyung,2,0,-0.26576962577739216,-0.16696564228677901
10262,0.1978021978021978,0.550601750547046,10,0.0830275273203452,2004-06-24,Cancelled,2,6,2004,2,68,S24_2841,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,2,0,-0.26619241032915464,-0.12011952175889506
10274,0.3736263736263737,0.5224288840262582,2,0.1559533464160221,2004-07-21,Shipped,3,7,2004,2,68,S24_2841,22,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,18,,Nelson,Allen,2,0,-0.26014879167001914,0.06369463946012446
10284,0.2637362637362638,0.6442833698030634,12,0.1277562061280804,2004-08-21,Shipped,3,8,2004,2,68,S24_2841,59,+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,11,EMEA,Klaeboe,Jan,2,0,-0.16024784987356888,-0.06750199187238078
10296,0.1648351648351648,0.6068107221006565,8,0.0745639736865904,2004-09-15,Shipped,3,9,2004,2,68,S24_2841,12,+49 89 61 08 9555,Hansastr. 15,,Munich,,80686,7,EMEA,Donnermeyer,Michael,2,0,-0.21782043899448722,-0.1645406033935633
10307,0.2087912087912088,0.6630196936542669,2,0.1030735985800699,2004-10-14,Shipped,4,10,2004,2,68,S24_2841,18,2155554695,782 First Street,,Philadelphia,PA,71270,18,,Cervantes,Francisca,2,0,-0.1534956105475802,-0.12864732110882623
10316,0.3076923076923077,0.5036925601750547,10,0.1238181648404086,2004-11-01,Shipped,4,11,2004,2,68,S24_2841,91,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,17,EMEA,Bennett,Helen,2,0,-0.2915225842681506,-0.0005914955508325714
10328,0.4615384615384615,0.438183807439825,1,0.1724937080305602,2004-11-12,Shipped,4,11,2004,2,68,S24_2841,67,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,9,EMEA,Rovelli,Giovanni,2,0,-0.3297702913326113,0.16160021818363918
10339,0.5384615384615385,1.0,12,0.4214733538862424,2004-11-23,Shipped,4,11,2004,2,68,S24_2841,82,+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,10,Japan,Shimamura,Akiko,1,1,0.286186605970157,0.22565142653184045
10351,0.2087912087912088,0.6537199124726478,5,0.1018236601579187,2004-12-03,Shipped,4,12,2004,2,68,S24_2841,76,(171) 555-0297,35 King George,,London,,WX3 6FW,17,EMEA,Brown,Ann,2,0,-0.16263989086608266,-0.12701001346802063
10373,0.3516483516483517,0.5957330415754923,7,0.1613589624628786,2005-01-31,Shipped,1,1,2005,2,68,S24_2841,63,981-443655,Torikatu 38,,Oulu,,90110,5,EMEA,Koskitalo,Pirkko,2,0,-0.19049596346845066,0.031545706129456924
10386,0.3626373626373627,0.3977024070021882,1,0.125016635209883,2005-03-01,Resolved,1,3,2005,2,68,S24_2841,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,2,0,-0.3881680661845157,0.06879677835120429
10398,0.2417582417582418,0.4194474835886214,3,0.0830304683519268,2005-03-30,Shipped,1,3,2005,2,68,S24_2841,66,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,6,EMEA,Henriot,Paul,2,0,-0.3872567073118914,-0.05325208514984778
10400,0.1978021978021978,0.4756564551422318,2,0.0733574154802668,2005-04-01,Shipped,2,4,2005,2,68,S24_2841,81,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,18,,Frick,Sue,2,0,-0.33974409451290394,-0.10668077520286515
10415,0.1648351648351648,0.5599015317286651,1,0.069267911066146,2005-05-09,Disputed,2,5,2005,2,68,S24_2841,5,61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,0,APAC,Connery,Sean,2,0,-0.263593609084815,-0.15567100757716656
10110,0.4395604395604396,1.0,10,0.4014618397476007,2003-03-18,Shipped,1,3,2003,0,117,S24_2887,0,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,17,EMEA,Ashworth,Victoria,1,1,0.2752710746827327,0.13905704647875594
10124,0.2087912087912088,0.9172592997811816,9,0.1372447092679993,2003-05-21,Shipped,2,5,2003,0,117,S24_2887,74,7025551838,8489 Strong St.,,Las Vegas,NV,83030,18,,King,Sue,2,2,0.09649287639501414,-0.17340842264202655
10148,0.3076923076923077,1.0,3,0.2874851018368948,2003-09-11,Shipped,3,9,2003,0,117,S24_2887,3,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,0,APAC,O'Hara,Anna,1,2,0.23028634694166317,-0.02926002222236246
10161,0.2087912087912088,1.0,2,0.1674638087682445,2003-10-17,Shipped,4,10,2003,0,117,S24_2887,39,86 21 3555,Smagsloget 45,,Aaarhus,,8200,4,EMEA,Ibsen,Palle,2,2,0.18450769661566535,-0.17641140366490216
10173,0.1868131868131868,1.0,16,0.1651315707240893,2003-11-05,Shipped,4,11,2003,0,117,S24_2887,67,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,9,EMEA,Rovelli,Giovanni,2,2,0.18281922397928985,-0.1943740861230976
10182,0.1538461538461538,1.0,13,0.1407040976657768,2003-11-12,Shipped,4,11,2003,0,117,S24_2887,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,2,2,0.1729906858567143,-0.23399091560770607
10192,0.1868131868131868,1.0,1,0.1889759842713631,2003-11-20,Shipped,4,11,2003,0,117,S24_2887,60,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,18,,Young,Valarie,1,2,0.19113131742452527,-0.17993603616676734
10204,0.3956043956043956,1.0,7,0.2764474103114038,2003-12-02,Shipped,4,12,2003,0,117,S24_2887,58,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,18,,Young,Jeff,1,1,0.22994048452900895,0.030258484860177237
10213,0.2307692307692307,1.0,3,0.1697210505070706,2004-01-22,Shipped,1,1,2004,0,117,S24_2887,30,(171) 555-7555,120 Hanover Sq.,,London,,WA1 1DP,17,EMEA,Hardy,Thomas,2,2,0.18617002575739372,-0.15849413227964992
10227,0.2967032967032967,1.0,13,0.2836889653230319,2004-03-02,Shipped,1,3,2004,0,117,S24_2887,71,78.32.5555,"2, rue du Commerce",,Lyon,,69004,6,EMEA,Saveley,Mary,1,2,0.22852529414942024,-0.03983386745065204
10241,0.2417582417582418,0.9815371991247266,5,0.1676439469526133,2004-04-13,Shipped,2,4,2004,0,117,S24_2887,52,88.60.1555,"24, place Kluber",,Strasbourg,,67000,6,EMEA,Citeaux,Frederique,2,2,0.16859464026233217,-0.1467234878574732
10267,0.4065934065934066,1.0,2,0.3061312420638101,2004-07-07,Shipped,3,7,2004,0,117,S24_2887,58,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,18,,Young,Jeff,1,1,0.24072591284124267,0.05650760917919856
10279,0.4615384615384615,1.0,2,0.3748955014716187,2004-08-09,Shipped,3,8,2004,0,117,S24_2887,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,1,0.26688558738165735,0.13952132882953217
10288,0.4615384615384615,1.0,8,0.4453390899124824,2004-09-01,Shipped,3,9,2004,0,117,S24_2887,38,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,13,APAC,Victorino,Wendy,1,1,0.2914420181186641,0.18217568252105498
10302,0.4285714285714286,1.0,4,0.3725419409484974,2003-10-06,Shipped,4,10,2003,0,117,S24_2887,86,(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,17,EMEA,Devon,Elizabeth,1,1,0.2647519511836227,0.11327049181451798
10311,0.4065934065934066,1.0,3,0.3024321595921378,2004-10-16,Shipped,4,10,2004,0,117,S24_2887,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,1,0.23943642341407712,0.05426777478726835
10332,0.4175824175824176,0.2103391684901531,11,0.1012678051890091,2004-11-17,Shipped,4,11,2004,0,117,S24_2887,0,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,17,EMEA,Ashworth,Victoria,2,0,-0.569709964520186,0.1440280823952773
10346,0.1978021978021978,0.8254923413566739,5,0.1184963681936258,2004-11-29,Shipped,4,11,2004,0,117,S24_2887,74,7025551838,8489 Strong St.,,Las Vegas,NV,83030,18,,King,Sue,2,2,0.0035865772791223716,-0.16941127463776356
10368,0.2747252747252747,1.0,5,0.2750599786628159,2005-01-19,Shipped,1,1,2005,0,117,S24_2887,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1,2,0.22464179319775024,-0.06160929920968039
10380,0.4175824175824176,0.1286925601750547,7,0.0819540507930859,2005-02-16,Shipped,1,2,2005,0,117,S24_2887,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,2,0,-0.6528986771182661,0.15335270192417438
10407,0.5824175824175825,0.9815371991247266,5,0.3924968402291947,2005-04-22,On Hold,2,4,2005,0,117,S24_2887,81,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,18,,Frick,Sue,1,1,0.2605473559080316,0.2459599182816259
10420,0.5384615384615385,0.949398249452954,8,0.3539803553795512,2005-05-29,In Process,2,5,2005,0,117,S24_2887,75,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,0,APAC,Huxley,Adrian,1,1,0.2152739555541212,0.1978107277529827
10109,0.2527472527472528,0.0713894967177243,6,0.0329961685711071,2003-03-10,Shipped,1,3,2003,0,37,S24_2972,57,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,18,,Hernandez,Rosa,2,0,-0.7301912814075187,0.014331765484291603
10122,0.3626373626373627,0.0557986870897155,4,0.0533289904100312,2003-05-08,Shipped,2,5,2003,0,37,S24_2972,47,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,6,EMEA,Lebihan,Laurence,2,0,-0.7333256495868947,0.11340968129249362
10135,0.1538461538461538,0.1229485776805251,1,0.017298412504678,2003-07-02,Shipped,3,7,2003,0,37,S24_2972,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,2,0,-0.6913217934188849,-0.08292408582768727
10147,0.2087912087912088,0.2159463894967177,1,0.0429846470798865,2003-09-05,Shipped,3,9,2003,0,37,S24_2972,22,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,18,,Nelson,Allen,2,0,-0.593093439388538,-0.049936164082450774
10160,0.3956043956043956,0.1384026258205689,2,0.0788100880324278,2003-10-11,Shipped,4,10,2003,0,37,S24_2972,49,2155554369,6047 Douglas Av.,,Los Angeles,CA,,18,,Chandler,Michael,2,0,-0.6457773582563009,0.13239872787039986
10171,0.3296703296703297,0.1177516411378555,4,0.0584905008356206,2003-11-05,Shipped,4,11,2003,0,37,S24_2972,65,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,3,,Fresnisre,Jean,2,0,-0.6748252067816759,0.07575997793966943
10181,0.3406593406593407,0.2159463894967177,8,0.0806327923550825,2003-11-12,Shipped,4,11,2003,0,37,S24_2972,40,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,11,EMEA,Oeztan,Veysel,2,0,-0.57471663778798,0.07216311732090164
10192,0.2637362637362638,0.0507385120350109,13,0.0320256281492014,2003-11-20,Shipped,4,11,2003,0,37,S24_2972,60,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,18,,Young,Valarie,2,0,-0.7494299940627847,0.027335777331330968
10203,0.1648351648351648,0.1384026258205689,2,0.0216805495611613,2003-12-02,Shipped,4,12,2003,0,37,S24_2972,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,2,0,-0.6748848925203542,-0.07597393962925271
10212,0.3076923076923077,0.2262035010940919,12,0.0730956636695104,2004-01-16,Shipped,1,1,2004,0,37,S24_2972,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,2,0,-0.5690522264751928,0.04013295740776926
10225,0.3956043956043956,0.1333424507658643,3,0.0776674972630025,2004-02-22,Shipped,1,2,2004,0,37,S24_2972,87,0897-034555,Grenzacherweg 237,,Gensve,,1203,16,EMEA,Holz,Michael,2,0,-0.6509141407642429,0.13300958090161052
10239,0.1538461538461538,0.2417943107221006,2,0.0300771947264362,2004-04-12,Shipped,2,4,2004,0,37,S24_2972,63,981-443655,Torikatu 38,,Oulu,,90110,5,EMEA,Koskitalo,Pirkko,2,0,-0.5755769315470672,-0.10578233702109911
10253,0.3736263736263737,0.2159463894967177,7,0.0900448286738815,2004-06-01,Cancelled,2,6,2004,0,37,S24_2972,86,(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,17,EMEA,Devon,Elizabeth,2,0,-0.5701224373878405,0.10268793767173978
10266,0.3076923076923077,0.1849015317286652,8,0.0655460355997167,2004-07-06,Shipped,3,7,2004,0,37,S24_2972,42,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,9,EMEA,Moroni,Maurizio,2,0,-0.6103602363059109,0.04619445804527425
10278,0.2747252747252747,0.1642505470459518,8,0.0531929676993854,2004-08-06,Shipped,3,8,2004,0,37,S24_2972,74,7025551838,8489 Strong St.,,Las Vegas,NV,83030,18,,King,Sue,2,0,-0.6353177874750358,0.01920525229473291
10287,0.3296703296703297,0.174644420131291,6,0.0695017230768778,2004-08-30,Shipped,3,8,2004,0,37,S24_2972,87,0897-034555,Grenzacherweg 237,,Gensve,,1203,16,EMEA,Holz,Michael,2,0,-0.6177108582497937,0.06778077305658173
10301,0.4615384615384615,0.1022975929978118,10,0.0858156252596379,2003-10-05,Shipped,4,10,2003,0,37,S24_2972,59,+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,11,EMEA,Klaeboe,Jan,2,0,-0.674518550342455,0.19558708740242714
10310,0.2967032967032967,0.2055525164113785,4,0.066239383795063,2004-10-16,Shipped,4,10,2004,0,37,S24_2972,83,0221-5554327,Mehrheimerstr. 369,,Koln,,50739,7,EMEA,Pfalzheim,Henriette,2,0,-0.5912181520573317,0.03302260331098433
10321,0.3406593406593407,0.086843544857768,12,0.0549517045851417,2004-11-04,Shipped,4,11,2004,0,37,S24_2972,34,5085552555,1785 First Street,,New Bedford,MA,50553,18,,Benitez,Violeta,2,0,-0.704564230320971,0.08984949952757781
10331,0.2307692307692307,0.2100656455142232,13,0.048405703542546,2004-11-17,Shipped,4,11,2004,0,37,S24_2972,57,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,18,,Hernandez,Rosa,2,0,-0.5958350942304361,-0.028589215313668093
10342,0.3626373626373627,0.1849015317286652,9,0.0803982450864553,2004-11-24,Shipped,4,11,2004,0,37,S24_2972,6,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,0,APAC,Ferguson,Peter,2,0,-0.6029941460941564,0.09656384914186283
10355,0.3296703296703297,0.1591903719912473,4,0.0665106939584594,2004-12-07,Shipped,4,12,2004,0,37,S24_2972,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,2,0,-0.6332250923461942,0.06994820130607429
10367,0.3296703296703297,1.0,2,0.3335328333089473,2005-01-12,Resolved,1,1,2005,0,37,S24_2972,85,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,18,,Young,Julie,1,1,0.24721391386974156,0.015172863695702477
10378,0.3846153846153846,1.0,7,0.395180531547343,2005-02-10,Shipped,1,2,2005,0,37,S24_2972,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,1,0.27089277581513826,0.09387742868901106
10390,0.3406593406593407,1.0,5,0.3244398989167446,2005-03-04,Shipped,1,3,2005,0,37,S24_2972,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1,1,0.24448187390543263,0.017942237270138606
10405,0.4505494505494506,0.2417943107221006,2,0.1185375426357672,2005-04-14,Shipped,2,4,2005,0,37,S24_2972,52,88.60.1555,"24, place Kluber",,Strasbourg,,67000,6,EMEA,Citeaux,Frederique,2,0,-0.5329211842871304,0.17121293540339277
10419,0.0989010989010989,0.2159463894967177,7,0.0116111926838898,2005-05-17,Shipped,2,5,2005,0,37,S24_2972,70,6562-9555,Geislweg 14,,Salzburg,,5020,1,EMEA,Pipps,Georg,2,0,-0.6084074407223363,-0.15168556525191113
10105,0.4175824175824176,0.625,4,0.1993570904962771,2003-02-11,Shipped,1,2,2003,6,88,S24_3151,27,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,4,EMEA,Petersen,Jytte,1,0,-0.1472172064006234,0.0966708857259036
10119,0.3186813186813187,0.8306892778993435,13,0.1900325498670286,2003-04-28,Shipped,2,4,2003,6,88,S24_3151,70,6562-9555,Geislweg 14,,Salzburg,,5020,1,EMEA,Pipps,Georg,1,2,0.038205465199212196,-0.03640557702414876
10129,0.3846153846153846,0.9276531728665208,4,0.2500597397039999,2003-06-12,Shipped,2,6,2003,6,88,S24_3151,76,(171) 555-0297,35 King George,,London,,WX3 6FW,17,EMEA,Brown,Ann,1,2,0.15255665004504682,0.02463036929268711
10142,0.4725274725274726,0.9760667396061268,1,0.3185225433747014,2003-08-08,Shipped,3,8,2003,6,88,S24_3151,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1,1,0.22526014472784994,0.11982357559321044
