ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
10316,0.20879120879120883,1.0,1,0.17573546009130436,2004-11-01,Shipped,4,11,2004,2,109,S24_1785,91,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,17,EMEA,Bennett,Helen,2
10328,0.4505494505494506,0.8295951859956237,14,0.2670640490505248,2004-11-12,Shipped,4,11,2004,2,109,S24_1785,67,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,9,EMEA,Rovelli,Giovanni,1
10339,0.16483516483516486,0.325082056892779,7,0.04275671713231777,2004-11-23,Shipped,4,11,2004,2,109,S24_1785,82,+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,10,Japan,Shimamura,Akiko,2
10353,0.2417582417582418,0.6133752735229759,2,0.11222314783021722,2004-12-04,Shipped,4,12,2004,2,109,S24_1785,36,2035554407,2440 Pompton St.,,Glendale,CT,97561,18,,Lewis,Dan,2
10374,0.43956043956043966,0.9193107221006565,3,0.2828147436854215,2005-02-02,Shipped,1,2,2005,2,109,S24_1785,7,61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,0,APAC,Calaghan,Tony,1
10386,0.29670329670329676,0.20281728665207877,11,0.06575411358411022,2005-03-01,Resolved,1,3,2005,2,109,S24_1785,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,2
10398,0.40659340659340665,1.0,16,0.3727779587329154,2005-03-30,Shipped,1,3,2005,2,109,S24_1785,66,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,6,EMEA,Henriot,Paul,1
10401,0.3516483516483517,0.9492614879649892,5,0.23358334552636018,2005-04-03,On Hold,2,4,2005,2,109,S24_1785,80,2015559350,7476 Moss Rd.,,Newark,NJ,94019,18,,Brown,William,1
10416,0.4505494505494506,0.8445021881838073,6,0.27083077524857235,2005-05-10,Shipped,2,5,2005,2,109,S24_1785,42,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,9,EMEA,Moroni,Maurizio,1
10101,0.4285714285714286,0.05908096280087527,3,0.06778121960168142,2003-01-09,Shipped,1,1,2003,6,33,S24_1937,13,+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,7,EMEA,Keitel,Roland,2
10110,0.15384615384615385,0.11802516411378555,3,0.016769026820002256,2003-03-18,Shipped,1,3,2003,6,33,S24_1937,0,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,17,EMEA,Ashworth,Victoria,2
10124,0.4285714285714286,0.14989059080962808,2,0.08975072551572828,2003-05-21,Shipped,2,5,2003,6,33,S24_1937,74,7025551838,8489 Strong St.,,Las Vegas,NV,83030,18,,King,Sue,2
10149,0.3296703296703297,0.08629649890590807,7,0.05240256546184858,2003-09-12,Shipped,3,9,2003,6,33,S24_1937,73,4155554312,2793 Furth Circle,,Brisbane,CA,94217,18,,Taylor,Sue,2
10162,0.3406593406593407,0.004649890590809613,5,0.038601774765507885,2003-10-18,Shipped,4,10,2003,6,33,S24_1937,23,6505551386,7734 Strong St.,,San Francisco,CA,,18,,Brown,Julie,2
10173,0.27472527472527475,0.06359409190371995,9,0.03641732355832471,2003-11-05,Shipped,4,11,2003,6,33,S24_1937,67,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,9,EMEA,Rovelli,Giovanni,2
10182,0.3626373626373627,0.13621444201312916,6,0.07018992446695642,2003-11-12,Shipped,4,11,2003,6,33,S24_1937,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,2
10193,0.21978021978021983,0.03186542669584247,10,0.020390907212659386,2003-11-21,Shipped,4,11,2003,6,33,S24_1937,5,61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,0,APAC,Connery,Sean,2
10205,0.28571428571428575,0.14072757111597378,5,0.05200552619834172,2003-12-03,Shipped,4,12,2003,6,33,S24_1937,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,2
10214,0.15384615384615385,0.09997264770240699,3,0.014827945976190877,2004-01-26,Shipped,1,1,2004,6,33,S24_1937,24,(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,14,EMEA,Sommer,Mart¡n,2
10227,0.39560439560439564,0.03186542669584247,6,0.05475392021128372,2004-03-02,Shipped,1,3,2004,6,33,S24_1937,71,78.32.5555,"2, rue du Commerce",,Lyon,,69004,6,EMEA,Saveley,Mary,2
10243,0.29670329670329676,0.036378555798687096,1,0.03622542124762973,2004-04-26,Shipped,2,4,2004,6,33,S24_1937,29,6175552555,6251 Ingle Ln.,,Boston,MA,51003,18,,Franco,Valarie,2
10280,0.15384615384615385,0.027352297592997787,12,0.007019507127222409,2004-08-17,Shipped,3,8,2004,6,33,S24_1937,2,011-4988555,Via Monte Bianco 34,,Torino,,10100,9,EMEA,Accorti,Paolo,2
10288,0.2527472527472528,0.1544037199124727,1,0.04593891330353579,2004-09-01,Shipped,3,9,2004,6,33,S24_1937,38,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,13,APAC,Victorino,Wendy,2
10304,0.18681318681318687,0.04540481400437635,16,0.015622024503204626,2004-10-11,Shipped,4,10,2004,6,33,S24_1937,8,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,6,EMEA,Tonini,Daniel,2
10312,0.3626373626373627,0.036378555798687096,13,0.0492571321853997,2004-10-21,Shipped,4,10,2004,6,33,S24_1937,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,2
10322,0.15384615384615385,1.0,3,0.157482682838419,2004-11-04,Shipped,4,11,2004,6,33,S24_1937,60,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,18,,Young,Valarie,2
10332,0.4285714285714286,0.7525984682713347,6,0.23556339503862683,2004-11-17,Shipped,4,11,2004,6,33,S24_1937,0,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,17,EMEA,Ashworth,Victoria,1
10344,0.15384615384615385,0.11351203501094093,6,0.016283756609049415,2004-11-25,Shipped,4,11,2004,6,33,S24_1937,47,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,6,EMEA,Lebihan,Laurence,2
10356,0.46153846153846156,1.0,5,0.6792216854022634,2004-12-09,Shipped,4,12,2004,6,33,S24_1937,46,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,6,EMEA,Da Cunha,Daniel,0
10367,0.18681318681318687,0.1286925601750547,13,0.025920781843835637,2005-01-12,Resolved,1,1,2005,6,33,S24_1937,85,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,18,,Young,Julie,2
10380,0.28571428571428575,0.5973741794310722,4,0.13056636180423467,2005-02-16,Shipped,1,2,2005,6,33,S24_1937,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,2
10391,0.29670329670329676,1.0,8,0.5781024023081216,2005-03-09,Shipped,1,3,2005,6,33,S24_1937,3,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,0,APAC,O'Hara,Anna,0
10409,0.6043956043956045,0.036378555798687096,1,0.0970400722905563,2005-04-23,Shipped,2,4,2005,6,33,S24_1937,38,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,13,APAC,Victorino,Wendy,2
10420,0.4285714285714286,0.0,1,0.05348780611543403,2005-05-29,In Process,2,5,2005,6,33,S24_1937,75,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,0,APAC,Huxley,Adrian,2
10107,0.3516483516483517,0.7679157549234137,7,0.19653517069379675,2003-02-24,Shipped,1,2,2003,1,76,S24_2000,45,2125557818,897 Long Airport Avenue,,NYC,NY,10022,18,,Yu,Kwai,1
10120,0.3076923076923077,0.7783096280087529,5,0.17401569187400331,2003-04-29,Shipped,2,4,2003,1,76,S24_2000,6,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,0,APAC,Ferguson,Peter,2
10134,0.40659340659340665,0.7679157549234137,7,0.22705940222062593,2003-07-01,Shipped,3,7,2003,1,76,S24_2000,46,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,6,EMEA,Da Cunha,Daniel,1
10145,0.4505494505494506,0.7679157549234137,11,0.2514787874420893,2003-08-25,Shipped,3,8,2003,1,76,S24_2000,85,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,18,,Young,Julie,1
10158,0.17582417582417587,0.549097374179431,1,0.07297655189045836,2003-10-10,Shipped,4,10,2003,1,76,S24_2000,11,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,11,EMEA,Bergulfsen,Jonas,2
10168,0.2527472527472528,0.6637035010940919,6,0.12534382497332855,2003-10-28,Shipped,4,10,2003,1,76,S24_2000,79,6505556809,9408 Furth Circle,,Burlingame,CA,94217,18,,Hirano,Juri,2
10180,0.2417582417582418,0.5698851203501094,14,0.10567641152972615,2003-11-11,Shipped,4,11,2003,1,76,S24_2000,26,20.16.1555,"184, chausse de Tournai",,Lille,,59000,6,EMEA,Rance,Martine,2
10188,0.3736263736263737,0.8823851203501094,6,0.23336129764195446,2003-11-18,Shipped,4,11,2003,1,76,S24_2000,40,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,11,EMEA,Oeztan,Veysel,1
10201,0.20879120879120883,0.6427789934354484,7,0.10035314436715254,2003-12-01,Shipped,4,12,2003,1,76,S24_2000,56,6505555787,5557 North Pendale Street,,San Francisco,CA,,18,,Murphy,Julie,2
10210,0.2637362637362638,0.47620350109409193,4,0.10064724752530577,2004-01-12,Shipped,1,1,2004,1,76,S24_2000,62,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,10,Japan,Kentary,Mory,2
10223,0.3516483516483517,0.5802789934354486,6,0.1582017650601037,2004-02-20,Shipped,1,2,2004,1,76,S24_2000,6,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,0,APAC,Ferguson,Peter,2
10236,0.3296703296703297,0.8304157549234135,3,0.19642194097790774,2004-04-03,Shipped,2,4,2004,1,76,S24_2000,57,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,18,,Hernandez,Rosa,1
10250,0.28571428571428575,0.8304157549234135,1,0.17065850432368407,2004-05-11,Shipped,2,5,2004,1,76,S24_2000,81,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,18,,Frick,Sue,2
10263,0.3406593406593407,0.48659737417943105,7,0.1344705812287189,2004-06-28,Shipped,2,6,2004,1,76,S24_2000,35,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,18,,King,Julie,2
10275,0.2637362637362638,0.7262035010940919,6,0.1409687905081147,2004-07-23,Shipped,3,7,2004,1,76,S24_2000,44,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,6,EMEA,Labrune,Janine,2
10285,0.3626373626373627,0.5908096280087527,11,0.16550581699283934,2004-08-27,Shipped,3,8,2004,1,76,S24_2000,48,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,18,,Hernandez,Marta,2
10297,0.28571428571428575,0.5283096280087528,1,0.11868459421484387,2004-09-16,Shipped,3,9,2004,1,76,S24_2000,20,+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,8,EMEA,Cassidy,Dean,2
10308,0.4505494505494506,0.4969912472647702,4,0.18302113057665545,2004-10-15,Shipped,4,10,2004,1,76,S24_2000,53,9145554562,3758 North Pendale Street,,White Plains,NY,24067,18,,Frick,Steve,2
10318,0.21978021978021983,0.8198851203501094,6,0.13054136303579164,2004-11-02,Shipped,4,11,2004,1,76,S24_2000,28,2155551555,7586 Pompton St.,,Allentown,PA,70267,18,,Yu,Kyung,2
10329,0.3406593406593407,0.9238238512035011,4,0.22144350241568989,2004-11-15,Shipped,4,11,2004,1,76,S24_2000,45,2125557818,897 Long Airport Avenue,,NYC,NY,10022,18,,Yu,Kwai,1
10340,0.5384615384615385,0.7262035010940919,8,0.2879836066899646,2004-11-24,Shipped,4,11,2004,1,76,S24_2000,32,(93) 203 4555,"Rambla de Catalu¤a, 23",,Barcelona,,8022,14,EMEA,Saavedra,Eduardo,1
10363,0.16483516483516486,1.0,8,0.22892181046963134,2005-01-06,Shipped,1,1,2005,1,76,S24_2000,77,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,5,EMEA,Suominen,Kalle,1
10375,0.18681318681318687,1.0,9,0.1441958374109511,2005-02-03,Shipped,1,2,2005,1,76,S24_2000,44,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,6,EMEA,Labrune,Janine,2
10389,0.4725274725274726,0.7456236323851204,2,0.2578159752423962,2005-03-03,Shipped,1,3,2005,1,76,S24_2000,72,0695-34 6555,?kergatan 24,,Boras,,S-844 67,15,EMEA,Larsson,Maria,1
10402,0.5824175824175825,0.8304157549234135,3,0.34456170173969375,2005-04-07,Shipped,2,4,2005,1,76,S24_2000,9,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,6,EMEA,Perrier,Dominique,1
10416,0.28571428571428575,0.8304157549234135,1,0.17065850432368407,2005-05-10,Shipped,2,5,2005,1,76,S24_2000,42,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,9,EMEA,Moroni,Maurizio,2
10105,0.40659340659340665,1.0,9,0.4307934829681186,2003-02-11,Shipped,1,2,2003,3,122,S24_2011,27,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,4,EMEA,Petersen,Jytte,1
10117,0.38461538461538464,1.0,3,0.3461336831200228,2003-04-16,Shipped,2,4,2003,3,122,S24_2011,31,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,13,Japan,Natividad,Eric,1
10129,0.4285714285714286,1.0,9,0.4077460889794401,2003-06-12,Shipped,2,6,2003,3,122,S24_2011,76,(171) 555-0297,35 King George,,London,,WX3 6FW,17,EMEA,Brown,Ann,1
10142,0.29670329670329676,1.0,6,0.2120388186758447,2003-08-08,Shipped,3,8,2003,3,122,S24_2011,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1
10153,0.3736263736263737,1.0,5,0.3657371291267269,2003-09-28,Shipped,3,9,2003,3,122,S24_2011,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1
10167,0.29670329670329676,1.0,16,0.24484308493625684,2003-10-23,Cancelled,4,10,2003,3,122,S24_2011,72,0695-34 6555,?kergatan 24,,Boras,,S-844 67,15,EMEA,Larsson,Maria,1
10177,0.4835164835164836,1.0,7,0.41180838885143173,2003-11-07,Shipped,4,11,2003,3,122,S24_2011,15,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,14,EMEA,Fernandez,Jesus,1
10185,0.2637362637362638,1.0,7,0.19767923197901285,2003-11-14,Shipped,4,11,2003,3,122,S24_2011,54,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,18,,Tam,Wing C,1
10197,0.38461538461538464,1.0,13,0.2979610563303132,2003-11-26,Shipped,4,11,2003,3,122,S24_2011,32,(93) 203 4555,"Rambla de Catalu¤a, 23",,Barcelona,,8022,14,EMEA,Saavedra,Eduardo,1
10208,0.3186813186813187,1.0,7,0.2807964607625948,2004-01-02,Shipped,1,1,2004,3,122,S24_2011,71,78.32.5555,"2, rue du Commerce",,Lyon,,69004,6,EMEA,Saveley,Mary,1
10221,0.4725274725274726,1.0,1,0.46486680435596206,2004-02-18,Shipped,1,2,2004,3,122,S24_2011,64,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,2,EMEA,Dewey,Catherine,1
10232,0.43956043956043966,1.0,4,0.3801878878025863,2004-03-20,Shipped,1,3,2004,3,122,S24_2011,91,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,17,EMEA,Bennett,Helen,1
10248,0.46153846153846156,1.0,10,0.4763257986555075,2004-05-07,Cancelled,2,5,2004,3,122,S24_2011,45,2125557818,897 Long Airport Avenue,,NYC,NY,10022,18,,Yu,Kwai,1
10261,0.3296703296703297,1.0,8,0.2963434889604704,2004-06-17,Shipped,2,6,2004,3,122,S24_2011,65,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,3,,Fresnisre,Jean,1
10273,0.17582417582417587,1.0,11,0.16930268876459767,2004-07-21,Shipped,3,7,2004,3,122,S24_2011,64,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,2,EMEA,Dewey,Catherine,2
10283,0.39560439560439564,1.0,13,0.35544057755978203,2004-08-20,Shipped,3,8,2004,3,122,S24_2011,68,(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,3,,Lincoln,Elizabeth,1
10293,0.16483516483516486,1.0,2,0.18085579607475222,2004-09-09,Shipped,3,9,2004,3,122,S24_2011,2,011-4988555,Via Monte Bianco 34,,Torino,,10100,9,EMEA,Accorti,Paolo,2
10306,0.2527472527472528,1.0,7,0.20037762845506882,2004-10-14,Shipped,4,10,2004,3,122,S24_2011,0,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,17,EMEA,Ashworth,Victoria,1
10315,0.3186813186813187,1.0,6,0.2744658902833464,2004-10-29,Shipped,4,10,2004,3,122,S24_2011,44,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,6,EMEA,Labrune,Janine,1
10326,0.38461538461538464,1.0,4,0.2831595796383561,2004-11-09,Shipped,4,11,2004,3,122,S24_2011,89,0921-12 3555,Berguvsv„gen  8,,Lule,,S-958 22,15,EMEA,Berglund,Christina,1
10337,0.2527472527472528,0.6166575492341356,4,0.1180088922089868,2004-11-21,Shipped,4,11,2004,3,122,S24_2011,19,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,18,,Hernandez,Maria,2
10350,0.3076923076923077,0.32070568927789933,7,0.09036981266364084,2004-12-02,Shipped,4,12,2004,3,122,S24_2011,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,2
10372,0.3406593406593407,1.0,8,0.2520758168531404,2005-01-26,Shipped,1,1,2005,3,122,S24_2011,82,+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,10,Japan,Shimamura,Akiko,1
10384,0.2417582417582418,0.7338621444201314,3,0.1303604895935274,2005-02-23,Shipped,1,2,2005,3,122,S24_2011,23,6505551386,7734 Strong St.,,San Francisco,CA,,18,,Brown,Julie,2
10396,0.4725274725274726,1.0,6,0.3851736715911791,2005-03-23,Shipped,1,3,2005,3,122,S24_2011,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1
10414,0.18681318681318687,1.0,10,0.20977643013175093,2005-05-06,On Hold,2,5,2005,3,122,S24_2011,37,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,18,,Yoshido,Juri,1
10101,0.43956043956043966,0.3676148796498906,2,0.14637734758655274,2003-01-09,Shipped,1,1,2003,6,44,S24_2022,13,+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,7,EMEA,Keitel,Roland,2
10110,0.3626373626373627,0.2389223194748359,2,0.0917248929648319,2003-03-18,Shipped,1,3,2003,6,44,S24_2022,0,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,17,EMEA,Ashworth,Victoria,2
10124,0.17582417582417587,0.25123085339168494,1,0.037745934575281956,2003-05-21,Shipped,2,5,2003,6,44,S24_2022,74,7025551838,8489 Strong St.,,Las Vegas,NV,83030,18,,King,Sue,2
10149,0.4725274725274726,0.30634573304157553,6,0.1420952056038416,2003-09-12,Shipped,3,9,2003,6,44,S24_2022,73,4155554312,2793 Furth Circle,,Brisbane,CA,94217,18,,Taylor,Sue,2
10162,0.40659340659340665,0.1286925601750547,4,0.07928579989074071,2003-10-18,Shipped,4,10,2003,6,44,S24_2022,23,6505551386,7734 Strong St.,,San Francisco,CA,,18,,Brown,Julie,2
10173,0.23076923076923078,0.19611597374179435,8,0.04638080329866104,2003-11-05,Shipped,4,11,2003,6,44,S24_2022,67,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,9,EMEA,Rovelli,Giovanni,2
10182,0.27472527472527475,0.13484682713347929,5,0.048292473826657085,2003-11-12,Shipped,4,11,2003,6,44,S24_2022,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,2
10193,0.15384615384615385,0.324671772428884,9,0.03898852041847939,2003-11-21,Shipped,4,11,2003,6,44,S24_2022,5,61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,0,APAC,Connery,Sean,2
10205,0.19780219780219782,0.15317286652078776,4,0.031747700664746664,2003-12-03,Shipped,4,12,2003,6,44,S24_2022,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,2
10214,0.4725274725274726,0.28801969365426694,2,0.1372675022627562,2004-01-26,Shipped,1,1,2004,6,44,S24_2022,24,(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,14,EMEA,Sommer,Mart¡n,2
10227,0.19780219780219782,0.2940371991247265,5,0.04992327583861678,2004-03-02,Shipped,1,3,2004,6,44,S24_2022,71,78.32.5555,"2, rue du Commerce",,Lyon,,69004,6,EMEA,Saveley,Mary,2
10244,0.3626373626373627,0.25123085339168494,9,0.09430564817762657,2004-04-29,Shipped,2,4,2004,6,44,S24_2022,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,2
10255,0.3406593406593407,0.2573851203501094,2,0.08887576862022241,2004-06-04,Shipped,2,6,2004,6,44,S24_2022,52,88.60.1555,"24, place Kluber",,Strasbourg,,67000,6,EMEA,Citeaux,Frederique,2
10280,0.4285714285714286,0.28186542669584247,11,0.12167929962273921,2004-08-17,Shipped,3,8,2004,6,44,S24_2022,2,011-4988555,Via Monte Bianco 34,,Torino,,10100,9,EMEA,Accorti,Paolo,2
10289,0.4285714285714286,0.2940371991247265,4,0.1246240074937485,2004-09-03,Shipped,3,9,2004,6,44,S24_2022,40,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,11,EMEA,Oeztan,Veysel,2
10304,0.41758241758241765,0.17149890590809636,15,0.09208002252830193,2004-10-11,Shipped,4,10,2004,6,44,S24_2022,8,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,6,EMEA,Tonini,Daniel,2
10312,0.18681318681318687,0.1470185995623633,12,0.02818684667740634,2004-10-21,Shipped,4,10,2004,6,44,S24_2022,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,2
10322,0.2637362637362638,1.0,4,0.221898627052932,2004-11-04,Shipped,4,11,2004,6,44,S24_2022,60,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,18,,Young,Valarie,1
10332,0.21978021978021983,0.8019693654266957,10,0.12803707464411682,2004-11-17,Shipped,4,11,2004,6,44,S24_2022,0,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,17,EMEA,Ashworth,Victoria,2
10345,0.40659340659340665,0.3676148796498906,1,0.13451910824981417,2004-11-25,Shipped,4,11,2004,6,44,S24_2022,4,40.32.2555,"54, rue Royale",,Nantes,,44000,6,EMEA,Schmitt,Carine,2
10356,0.21978021978021983,0.06810722100656452,7,0.02545683411184891,2004-12-09,Shipped,4,12,2004,6,44,S24_2022,46,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,6,EMEA,Da Cunha,Daniel,2
10367,0.2417582417582418,0.05073851203501095,12,0.0275273203452477,2005-01-12,Resolved,1,1,2005,6,44,S24_2022,85,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,18,,Young,Julie,2
10380,0.23076923076923078,0.5671498905908096,5,0.10023917939336816,2005-02-16,Shipped,1,2,2005,6,44,S24_2022,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,2
10391,0.19780219780219782,1.0,1,0.261748134466905,2005-03-09,Shipped,1,3,2005,6,44,S24_2022,3,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,0,APAC,O'Hara,Anna,1
10421,0.3736263736263737,0.2573851203501094,2,0.09895615436592464,2005-05-29,In Process,2,5,2005,6,44,S24_2022,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,2
10103,0.3296703296703297,1.0,1,0.23514650381194463,2003-01-29,Shipped,1,1,2003,5,127,S24_2300,11,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,11,EMEA,Bergulfsen,Jonas,1
10114,0.16483516483516486,1.0,5,0.17962056281050864,2003-04-01,Shipped,2,4,2003,5,127,S24_2300,43,(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,6,EMEA,Bertrand,Marie,2
10126,0.23076923076923078,1.0,1,0.21569819722116634,2003-05-28,Shipped,2,5,2003,5,127,S24_2300,24,(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,14,EMEA,Sommer,Mart¡n,1
10140,0.4505494505494506,1.0,1,0.3399104602935003,2003-07-24,Shipped,3,7,2003,5,127,S24_2300,79,6505556809,9408 Furth Circle,,Burlingame,CA,94217,18,,Hirano,Juri,1
10151,0.39560439560439564,1.0,8,0.33944430678782744,2003-09-21,Shipped,3,9,2003,5,127,S24_2300,63,981-443655,Torikatu 38,,Oulu,,90110,5,EMEA,Koskitalo,Pirkko,1
10165,0.28571428571428575,1.0,17,0.3073105957280047,2003-10-22,Shipped,4,10,2003,5,127,S24_2300,31,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,13,Japan,Natividad,Eric,1
10175,0.2417582417582418,1.0,6,0.18291966498709258,2003-11-06,Shipped,4,11,2003,5,127,S24_2300,76,(171) 555-0297,35 King George,,London,,WX3 6FW,17,EMEA,Brown,Ann,2
10184,0.19780219780219782,1.0,11,0.2216206995684772,2003-11-14,Shipped,4,11,2003,5,127,S24_2300,41,(95) 555 82 82,"C/ Romero, 33",,Sevilla,,41101,14,EMEA,Roel,Jose Pedro,1
10194,0.4725274725274726,1.0,1,0.3881279378148284,2003-11-25,Shipped,4,11,2003,5,127,S24_2300,71,78.32.5555,"2, rue du Commerce",,Lyon,,69004,6,EMEA,Saveley,Mary,1
10207,0.43956043956043966,1.0,12,0.465926310983209,2003-12-09,Shipped,4,12,2003,5,127,S24_2300,29,6175552555,6251 Ingle Ln.,,Boston,MA,51003,18,,Franco,Valarie,1
10217,0.2417582417582418,1.0,1,0.19607489925128696,2004-02-04,Shipped,1,2,2004,5,127,S24_2300,38,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,13,APAC,Victorino,Wendy,1
